Protein Id,Gene Symbol,Description,Group ID,Set1 Peptides,Set1~rq_126_sn_sum,Set1~rq_127n_sn_sum,Set1~rq_127c_sn_sum,Set1~rq_128n_sn_sum,Set1~rq_128c_sn_sum,Set1~rq_129n_sn_sum,Set1~rq_129c_sn_sum,Set1~rq_130n_sn_sum,Set1~rq_130c_sn_sum,Set1~rq_131_sn_sum
sp|P42338|PK3CB_HUMAN,PIK3CB,"PK3CB_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",353,15,2931.59,887.165,1153.15,941.291,2296.21,1416.82,1497.17,976.778,1381.17,1268.72
sp|O00329|PK3CD_HUMAN,PIK3CD,"PK3CD_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",353,2,100.625,96.6127,196.124,89.8533,46.068,245.468,213.258,53.8204,113.496,147.208
sp|Q8N9N2-2|ASCC1_HUMAN,ASCC1,ASCC1_HUMAN Isoform 2 of Activating signal cointegrator 1 complex subunit 1,354,7,1139.61,731.71,814.193,857.416,888.807,556.405,826.36,763.431,1044.47,837.267
sp|Q92614|MY18A_HUMAN,MYO18A,MY18A_HUMAN Unconventional myosin-XVIIIa,355,72,12711.8,5580.14,3801.68,5570.45,6004.73,9850.67,5193.53,7916.11,16452.6,8514.1
sp|P49917|DNLI4_HUMAN,LIG4,DNLI4_HUMAN DNA ligase 4,356,9,568.973,1197.31,587.839,536.11,374.003,841.722,821.725,559.754,567.711,625.556
sp|Q9HCS7|SYF1_HUMAN,XAB2,SYF1_HUMAN Pre-mRNA-splicing factor SYF1,357,51,3975.76,7875.74,4014.76,4729.75,4231.24,3956.3,3996.22,3561.24,4121.38,5818.44
sp|Q5VYK3|ECM29_HUMAN,ECM29,ECM29_HUMAN Proteasome-associated protein ECM29 homolog,358,69,13170.0,6568.82,7118.39,6594.63,10640.3,16901.9,8991.43,5334.23,11038.1,9465.41
sp|Q9NVM6|DJC17_HUMAN,DNAJC17,DJC17_HUMAN DnaJ homolog subfamily C member 17,359,10,725.411,713.705,681.1,490.353,891.356,716.907,849.134,480.62,1373.67,980.488
sp|Q8N394|TMTC2_HUMAN,TMTC2,TMTC2_HUMAN Transmembrane and TPR repeat-containing protein 2,360,1,44.3358,94.2072,30.8662,63.3027,108.402,34.2037,60.4121,138.087,80.6764,47.1191
sp|Q9UHV9|PFD2_HUMAN,PFDN2,PFD2_HUMAN Prefoldin subunit 2,361,9,1476.65,657.227,730.822,607.645,1008.52,1428.38,1377.85,782.411,1286.76,998.255
sp|O94906|PRP6_HUMAN,PRPF6,PRP6_HUMAN Pre-mRNA-processing factor 6,362,64,8613.74,12486.9,7048.59,8128.35,13640.5,6619.16,9580.71,8313.71,7800.23,9244.75
sp|Q6P179|ERAP2_HUMAN,ERAP2,ERAP2_HUMAN Endoplasmic reticulum aminopeptidase 2,363,29,571.755,404.508,19067.0,603.436,315.337,718.205,7094.21,2182.86,474.882,3067.07
sp|Q9NR33|DPOE4_HUMAN,POLE4,DPOE4_HUMAN DNA polymerase epsilon subunit 4,364,2,157.438,66.0422,120.55,65.576,305.632,150.432,88.1887,26.7771,141.338,124.774
sp|P00390|GSHR_HUMAN,GSR,"GSHR_HUMAN Glutathione reductase, mitochondrial",365,31,6074.35,2234.18,3133.07,2688.3,5440.33,3141.97,1956.07,2849.07,6513.6,3640.9
sp|P35232|PHB_HUMAN,PHB,PHB_HUMAN Prohibitin,366,52,7180.45,6432.33,2926.12,8785.72,5127.76,4360.62,5773.67,13176.7,5898.21,4777.96
sp|O94822-3|LTN1_HUMAN,LTN1,LTN1_HUMAN Isoform 3 of E3 ubiquitin-protein ligase listerin,367,30,3285.29,2391.42,2790.87,2343.6,3622.65,3322.87,4768.14,2384.28,3439.14,3334.42
sp|P54707-2|AT12A_HUMAN,ATP12A,AT12A_HUMAN Isoform 2 of Potassium-transporting ATPase alpha chain 2,368,22,1643.39,2728.56,1447.34,3287.23,1764.98,2740.5,1788.93,7517.08,2668.33,2800.95
sp|P05023|AT1A1_HUMAN,ATP1A1,AT1A1_HUMAN Sodium/potassium-transporting ATPase subunit alpha-1,368,104,7423.85,12045.9,7433.38,13239.9,7207.99,10869.2,7795.96,35796.1,12602.9,10044.8
sp|P13637-3|AT1A3_HUMAN,ATP1A3,AT1A3_HUMAN Isoform 3 of Sodium/potassium-transporting ATPase subunit alpha-3,368,38,2274.9,3672.97,1912.36,4032.67,2117.04,3575.46,2368.29,10084.8,4024.26,3216.16
sp|P20648|ATP4A_HUMAN,ATP4A,ATP4A_HUMAN Potassium-transporting ATPase alpha chain 1,368,3,288.279,311.072,189.703,324.666,215.478,405.188,345.911,809.502,394.495,287.622
sp|Q5JVF3|PCID2_HUMAN,PCID2,PCID2_HUMAN PCI domain-containing protein 2,369,19,1477.44,2577.84,1494.84,1885.57,1653.34,1807.84,1604.18,2239.11,3408.47,2298.28
sp|Q9BUK6|MSTO1_HUMAN,MSTO1,MSTO1_HUMAN Protein misato homolog 1,370,7,769.983,290.576,448.003,419.947,415.334,765.618,684.027,253.117,1435.9,530.56
sp|P55196-5|AFAD_HUMAN,MLLT4,AFAD_HUMAN Isoform 5 of Afadin,371,78,11603.2,10843.1,1339.53,10027.8,7032.11,9923.2,11094.4,17413.8,12070.4,9809.12
sp|P55196-1|AFAD_HUMAN,MLLT4,AFAD_HUMAN Isoform 2 of Afadin,371,1,54.2233,60.0444,5.10781,50.475,37.7403,54.2845,60.0781,100.201,61.4321,46.2034
sp|O15020|SPTN2_HUMAN,SPTBN2,"SPTN2_HUMAN Spectrin beta chain, non-erythrocytic 2",372,91,11213.4,7021.92,2359.31,6403.74,12335.9,3581.09,7277.82,35686.6,19835.3,8310.02
sp|Q01082|SPTB2_HUMAN,SPTBN1,"SPTB2_HUMAN Spectrin beta chain, non-erythrocytic 1",372,240,21028.5,28708.2,44575.5,35842.0,20588.6,45496.7,24467.9,24532.9,15137.6,30032.1
sp|Q01082-3|SPTB2_HUMAN,SPTBN1,"SPTB2_HUMAN Isoform 2 of Spectrin beta chain, non-erythrocytic 1",372,3,172.265,343.305,620.729,439.354,178.611,421.703,237.927,198.066,132.264,331.264
sp|P12814|ACTN1_HUMAN,ACTN1,ACTN1_HUMAN Alpha-actinin-1,372,7,620.651,326.484,768.385,802.466,421.768,633.676,908.234,285.576,153.665,913.804
sp|O43707|ACTN4_HUMAN,ACTN4,ACTN4_HUMAN Alpha-actinin-4,372,221,37965.1,15276.9,35368.6,22927.6,21812.8,34823.6,16726.3,28295.8,18837.4,23893.4
sp|P12814-4|ACTN1_HUMAN,ACTN1,ACTN1_HUMAN Isoform 4 of Alpha-actinin-1,372,194,32506.9,14880.7,44472.0,32419.6,21341.8,31961.5,32643.7,18801.4,11745.2,24350.8
sp|Q08043|ACTN3_HUMAN,ACTN3,ACTN3_HUMAN Alpha-actinin-3,372,1,29.6271,13.6733,42.0135,21.7521,22.1813,36.1197,16.3351,33.1266,24.741,29.9881
sp|Q9H254|SPTN4_HUMAN,SPTBN4,"SPTN4_HUMAN Spectrin beta chain, non-erythrocytic 4",372,12,2840.27,2881.44,3750.9,3535.01,2432.29,3710.77,2211.01,2978.22,2187.0,2978.66
tr|H7C144|H7C144_HUMAN,ACTN4,H7C144_HUMAN Alpha-actinin-4 (Fragment),372,3,387.754,170.447,195.664,167.279,296.667,208.797,188.045,547.976,202.824,225.222
sp|O75717|WDHD1_HUMAN,WDHD1,WDHD1_HUMAN WD repeat and HMG-box DNA-binding protein 1,373,41,2681.44,4762.81,3472.55,4167.26,4452.53,5675.39,3672.07,1284.5,2518.07,3463.16
sp|Q96I15|SCLY_HUMAN,SCLY,SCLY_HUMAN Selenocysteine lyase,374,5,333.235,109.82,179.225,208.293,293.474,545.821,288.82,322.358,372.696,269.932
sp|Q08379|GOGA2_HUMAN,GOLGA2,GOGA2_HUMAN Golgin subfamily A member 2,375,53,8248.06,7348.41,4540.03,4145.63,6487.07,3569.71,5193.17,4898.74,4154.08,6480.15
sp|Q9NVV4|PAPD1_HUMAN,MTPAP,"PAPD1_HUMAN Poly(A) RNA polymerase, mitochondrial",375,23,3970.25,4202.27,1518.72,4861.21,3066.58,2578.93,1462.16,4633.89,1729.96,2766.4
sp|Q6PGP7|TTC37_HUMAN,TTC37,TTC37_HUMAN Tetratricopeptide repeat protein 37,376,39,8489.91,3744.74,8077.2,4351.59,5546.56,869.846,4767.58,5676.31,6107.49,5201.28
sp|Q86TM6|SYVN1_HUMAN,SYVN1,SYVN1_HUMAN E3 ubiquitin-protein ligase synoviolin,377,12,678.728,1384.77,1399.84,1227.66,1623.29,1599.66,1576.67,1416.35,913.492,1652.09
sp|Q96BD0|SO4A1_HUMAN,SLCO4A1,SO4A1_HUMAN Solute carrier organic anion transporter family member 4A1,378,3,357.384,2461.43,43.0737,413.937,538.987,8.6102,8.35112,22.4274,120.381,709.356
sp|P78318|IGBP1_HUMAN,IGBP1,IGBP1_HUMAN Immunoglobulin-binding protein 1,379,7,610.072,415.42,566.444,345.279,980.447,1905.67,873.285,260.19,986.945,797.75
sp|P33176|KINH_HUMAN,KIF5B,KINH_HUMAN Kinesin-1 heavy chain,380,77,14805.8,9850.27,13175.7,7474.77,13422.0,18618.3,6505.09,9925.29,7187.34,12219.3
sp|Q12840|KIF5A_HUMAN,KIF5A,KIF5A_HUMAN Kinesin heavy chain isoform 5A,380,16,2446.33,1968.09,2610.41,1525.29,2197.61,3038.32,1232.88,1732.56,1312.6,2136.33
sp|Q6ZVM7|TM1L2_HUMAN,TOM1L2,TM1L2_HUMAN TOM1-like protein 2,381,18,6619.1,1869.84,1946.37,1704.77,4511.0,2254.16,824.222,1723.28,1899.17,2200.28
sp|Q9UPX8-3|SHAN2_HUMAN,SHANK2,SHAN2_HUMAN Isoform 3 of SH3 and multiple ankyrin repeat domains protein 2,382,9,661.34,852.459,79.1825,91.4812,1298.51,549.902,233.719,2179.05,1156.17,679.176
sp|Q08AG7|MZT1_HUMAN,MZT1,MZT1_HUMAN Mitotic-spindle organizing protein 1,383,3,420.442,396.839,380.225,357.116,313.475,593.144,544.857,296.693,653.797,389.513
sp|Q96CW6|S7A6O_HUMAN,SLC7A6OS,S7A6O_HUMAN Probable RNA polymerase II nuclear localization protein SLC7A6OS,384,2,250.296,89.0499,77.8696,82.0194,152.905,333.052,69.3449,135.366,54.4157,127.706
sp|Q6ICG6|K0930_HUMAN,KIAA0930,K0930_HUMAN Uncharacterized protein KIAA0930,385,6,483.111,538.954,971.193,503.504,356.176,516.791,380.814,332.653,683.393,584.108
tr|F8WEA9|F8WEA9_HUMAN,KSR1,F8WEA9_HUMAN Kinase suppressor of Ras 1,386,1,21.0453,13.1062,44.0665,21.9561,97.8357,59.7751,158.059,22.3178,55.2113,54.1913
sp|O60524|NEMF_HUMAN,NEMF,NEMF_HUMAN Nuclear export mediator factor NEMF,387,30,4068.27,2137.44,3928.01,2758.96,4967.55,5756.76,6317.79,3215.18,6278.17,4467.77
sp|Q6PIJ6|FBX38_HUMAN,FBXO38,FBX38_HUMAN F-box only protein 38,388,12,602.525,976.518,915.447,1385.8,769.618,712.773,939.986,1132.22,720.616,1210.04
sp|Q6PIJ6-2|FBX38_HUMAN,FBXO38,FBX38_HUMAN Isoform 2 of F-box only protein 38,388,1,86.8605,115.298,184.422,292.352,153.376,117.938,168.12,160.925,132.206,138.258
sp|O75909|CCNK_HUMAN,CCNK,CCNK_HUMAN Cyclin-K,389,16,2234.09,3399.07,1816.45,2881.09,2572.65,2252.44,2231.4,2639.54,2031.58,2451.53
sp|Q9C0C2|TB182_HUMAN,TNKS1BP1,TB182_HUMAN 182 kDa tankyrase-1-binding protein,390,83,9374.58,8578.08,6984.69,7128.51,5062.51,6792.35,16948.9,14445.7,13854.1,7471.91
sp|Q9UHD8|SEPT9_HUMAN,2016-09-09 00:00:00,SEPT9_HUMAN Septin-9,391,60,10918.3,8318.11,6425.49,6286.66,12443.6,12495.6,6759.35,8633.15,12217.1,13763.7
sp|Q8IXQ3|CI040_HUMAN,C9orf40,CI040_HUMAN Uncharacterized protein C9orf40,392,3,269.986,174.308,270.745,294.269,200.546,523.756,322.715,88.075,274.911,175.819
sp|Q2T9J0|TYSD1_HUMAN,TYSND1,TYSD1_HUMAN Peroxisomal leader peptide-processing protease,393,9,380.079,498.479,321.181,557.258,396.824,345.543,416.814,376.279,596.771,440.21
sp|P49327|FAS_HUMAN,FASN,FAS_HUMAN Fatty acid synthase,394,363,23547.8,11239.8,14082.8,10005.6,44396.7,16663.7,19517.8,19571.5,192498.0,48895.0
sp|P28340|DPOD1_HUMAN,POLD1,DPOD1_HUMAN DNA polymerase delta catalytic subunit,394,46,2916.31,5246.79,3785.83,2834.72,3704.12,5435.77,6115.8,2324.41,5116.45,4141.27
sp|Q9NS91|RAD18_HUMAN,RAD18,RAD18_HUMAN E3 ubiquitin-protein ligase RAD18,395,16,1430.41,3942.22,2722.73,2094.83,1354.44,2382.12,2286.49,433.039,2129.09,2152.74
sp|Q8N8E3|CE112_HUMAN,CEP112,CE112_HUMAN Centrosomal protein of 112 kDa,395,1,4.00401,7.19681,515.166,182.082,0.0,257.569,3.79342,8.29977,419.57,181.72
sp|O76021|RL1D1_HUMAN,RSL1D1,RL1D1_HUMAN Ribosomal L1 domain-containing protein 1,396,48,3598.13,9788.33,3493.61,8694.62,5995.27,3298.03,6243.61,7242.65,5493.12,9309.23
sp|Q5VYV7|SLX4I_HUMAN,SLX4IP,SLX4I_HUMAN Protein SLX4IP,397,1,35.8051,64.4827,38.7298,72.5552,98.3084,49.4485,107.677,59.1638,89.3864,76.7678
sp|Q96RU3-2|FNBP1_HUMAN,FNBP1,FNBP1_HUMAN Isoform 2 of Formin-binding protein 1,398,20,4422.85,704.957,1339.72,593.678,2355.36,5619.09,1328.5,811.619,2614.11,2419.53
sp|P35606|COPB2_HUMAN,COPB2,COPB2_HUMAN Coatomer subunit beta',399,88,12765.3,10086.4,14487.4,8179.65,12716.9,11724.5,10678.3,11112.2,15663.8,11489.5
sp|Q14676|MDC1_HUMAN,MDC1,MDC1_HUMAN Mediator of DNA damage checkpoint protein 1,400,59,7270.28,7243.09,10242.1,5517.63,4365.38,4306.07,6224.4,9456.49,9660.97,6469.84
sp|Q14966|ZN638_HUMAN,ZNF638,ZN638_HUMAN Zinc finger protein 638,401,54,10732.0,12464.7,6158.01,9183.57,8784.42,4099.96,11601.1,7923.86,6363.45,7969.46
sp|P53985|MOT1_HUMAN,SLC16A1,MOT1_HUMAN Monocarboxylate transporter 1,402,13,2297.08,4108.66,1446.55,4044.28,304.308,51.3331,1204.45,1796.64,129.219,3126.91
sp|Q9BY89|K1671_HUMAN,KIAA1671,K1671_HUMAN Uncharacterized protein KIAA1671,403,43,7418.53,4974.83,2594.1,17194.5,4545.87,8936.89,5403.87,9583.54,3115.16,6881.4
sp|Q709C8|VP13C_HUMAN,VPS13C,VP13C_HUMAN Vacuolar protein sorting-associated protein 13C,404,73,17462.8,3108.75,9859.49,6667.79,7808.64,5789.74,5611.44,21431.8,8585.45,7144.94
sp|Q9BRN9|TM2D3_HUMAN,TM2D3,TM2D3_HUMAN TM2 domain-containing protein 3,405,5,226.58,183.892,308.811,327.516,485.058,192.936,609.641,625.719,212.909,243.524
sp|Q9BY42|RTF2_HUMAN,RTFDC1,RTF2_HUMAN Protein RTF2 homolog,406,13,2603.7,1197.08,1837.27,878.851,3364.33,2023.64,1564.87,1449.52,4985.86,2178.58
sp|Q9Y487|VPP2_HUMAN,ATP6V0A2,VPP2_HUMAN V-type proton ATPase 116 kDa subunit a isoform 2,407,19,1104.5,2024.77,1806.17,2154.14,3930.99,1833.45,2496.35,2925.33,977.877,1810.07
sp|Q13488|VPP3_HUMAN,TCIRG1,VPP3_HUMAN V-type proton ATPase 116 kDa subunit a isoform 3,407,18,1477.0,786.267,1383.54,2087.34,926.782,1584.05,2289.3,1330.66,1024.42,1253.39
sp|Q93050-3|VPP1_HUMAN,ATP6V0A1,VPP1_HUMAN Isoform 3 of V-type proton ATPase 116 kDa subunit a isoform 1,407,29,1612.92,2624.5,2438.51,3148.1,4758.44,1774.34,3571.72,4948.26,1505.84,2691.79
sp|Q9HBG4|VPP4_HUMAN,ATP6V0A4,VPP4_HUMAN V-type proton ATPase 116 kDa subunit a isoform 4,407,7,219.412,121.279,151.931,519.673,332.023,1092.59,332.564,3999.59,3542.67,811.741
sp|Q9P032|NDUF4_HUMAN,NDUFAF4,NDUF4_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,408,12,1121.84,2014.98,1122.33,2429.93,994.064,1333.01,2943.04,3180.24,1606.42,1568.01
sp|Q9NZN8|CNOT2_HUMAN,CNOT2,CNOT2_HUMAN CCR4-NOT transcription complex subunit 2,409,11,1755.36,1310.19,1190.6,1153.12,1479.05,1270.77,1630.27,1637.44,1544.04,1311.64
sp|Q5HYK3|COQ5_HUMAN,COQ5,"COQ5_HUMAN 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",410,14,1245.76,1656.41,777.349,3758.84,1292.47,467.773,1165.04,4246.66,2247.69,1586.25
sp|Q9GZS1|RPA49_HUMAN,POLR1E,RPA49_HUMAN DNA-directed RNA polymerase I subunit RPA49,411,20,1563.47,3673.9,2360.71,2537.9,1544.6,1749.43,1765.47,1617.84,2058.06,2201.89
sp|Q9GZS1-2|RPA49_HUMAN,POLR1E,RPA49_HUMAN Isoform 2 of DNA-directed RNA polymerase I subunit RPA49,411,2,170.348,470.141,244.695,315.472,172.774,168.525,196.808,192.816,237.968,234.422
sp|Q5TC82|RC3H1_HUMAN,RC3H1,RC3H1_HUMAN Roquin-1,412,8,1014.61,702.503,675.114,681.843,972.694,839.926,1088.05,650.84,801.225,984.058
sp|Q9HBD1|RC3H2_HUMAN,RC3H2,RC3H2_HUMAN Roquin-2,412,6,872.957,827.61,864.134,866.84,1040.39,927.713,825.155,774.272,864.587,854.32
sp|Q9Y5A7|NUB1_HUMAN,NUB1,NUB1_HUMAN NEDD8 ultimate buster 1,413,17,2945.37,336.877,1995.48,1040.99,1064.82,4466.0,1750.73,2189.95,1442.92,1657.59
sp|Q15633|TRBP2_HUMAN,TARBP2,TRBP2_HUMAN RISC-loading complex subunit TARBP2,414,4,623.174,549.187,533.313,365.976,879.544,588.574,443.333,347.518,698.019,582.339
sp|Q8N3D4|EH1L1_HUMAN,EHBP1L1,EH1L1_HUMAN EH domain-binding protein 1-like protein 1,415,41,1516.86,8482.28,5094.58,3270.76,2673.36,7175.7,1271.45,950.808,2107.97,5006.72
sp|Q8NDI1|EHBP1_HUMAN,EHBP1,EHBP1_HUMAN EH domain-binding protein 1,415,34,6509.71,4055.58,5289.51,3687.67,2572.19,9155.25,956.293,3071.8,3776.38,4417.19
sp|Q9UIF9|BAZ2A_HUMAN,BAZ2A,BAZ2A_HUMAN Bromodomain adjacent to zinc finger domain protein 2A,415,33,3123.32,5811.66,1727.75,3475.3,2766.32,2137.81,3427.63,7345.11,3693.19,3163.55
sp|Q9UDT6-2|CLIP2_HUMAN,CLIP2,CLIP2_HUMAN Isoform 2 of CAP-Gly domain-containing linker protein 2,416,16,1055.2,1465.3,4034.08,921.539,507.38,4168.37,549.302,3078.34,837.846,1978.13
sp|P30622-2|CLIP1_HUMAN,CLIP1,CLIP1_HUMAN Isoform 3 of CAP-Gly domain-containing linker protein 1,416,66,16504.5,8436.33,8462.95,4724.02,7822.18,10976.4,9310.99,5940.12,8049.6,7734.73
sp|P52272|HNRPM_HUMAN,HNRNPM,HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M,417,201,18248.1,31856.8,19672.1,25425.5,20885.6,18022.1,20880.3,26967.0,18074.2,24052.6
tr|M0QZM1|M0QZM1_HUMAN,HNRNPM,M0QZM1_HUMAN Heterogeneous nuclear ribonucleoprotein M (Fragment),417,2,112.059,294.463,128.029,138.376,228.66,56.3579,108.503,142.598,177.747,147.523
sp|Q4KMQ1|TPRN_HUMAN,TPRN,TPRN_HUMAN Taperin,418,19,3026.15,1098.02,627.28,1511.51,5044.78,1376.84,735.34,980.322,5071.26,2494.23
sp|Q8IXK2|GLT12_HUMAN,GALNT12,GLT12_HUMAN Polypeptide N-acetylgalactosaminyltransferase 12,419,3,128.323,249.834,212.816,252.768,661.463,378.192,204.259,237.399,824.217,450.582
sp|Q8N4A0|GALT4_HUMAN,GALNT4,GALT4_HUMAN Polypeptide N-acetylgalactosaminyltransferase 4,419,10,489.0,810.232,1300.6,1526.94,3154.39,1463.6,912.807,1399.38,862.175,1517.9
sp|Q10471|GALT2_HUMAN,GALNT2,GALT2_HUMAN Polypeptide N-acetylgalactosaminyltransferase 2,419,35,5486.82,8898.19,5878.55,9364.86,4683.12,5981.94,4851.15,3115.51,2348.48,6614.3
sp|Q7Z7M9|GALT5_HUMAN,GALNT5,GALT5_HUMAN Polypeptide N-acetylgalactosaminyltransferase 5,419,7,394.109,1311.36,2101.67,658.334,365.062,1569.31,392.794,193.002,112.65,1220.94
sp|Q9NVZ3|NECP2_HUMAN,NECAP2,NECP2_HUMAN Adaptin ear-binding coat-associated protein 2,420,14,1745.09,715.262,1854.53,1105.08,1296.25,3648.08,1738.1,708.112,954.691,1868.33
sp|Q13045|FLII_HUMAN,FLII,FLII_HUMAN Protein flightless-1 homolog,421,61,14011.5,7905.76,8930.51,6096.49,8198.47,11607.2,8862.15,4675.98,8155.78,8428.36
sp|Q13045-2|FLII_HUMAN,FLII,FLII_HUMAN Isoform 2 of Protein flightless-1 homolog,421,1,137.321,82.422,88.1726,58.1356,78.7571,139.28,99.9831,54.4552,72.6651,84.6804
sp|P25940|CO5A3_HUMAN,COL5A3,CO5A3_HUMAN Collagen alpha-3(V) chain,423,1,6.25397,0.000387409,425.861,0.0,0.0,3.93587,3.59858,4.89408,4.19854,64.1253
sp|Q9NUQ6|SPS2L_HUMAN,SPATS2L,SPS2L_HUMAN SPATS2-like protein,424,32,4619.81,3629.06,4844.99,2614.11,3303.41,7652.21,1884.01,1251.68,1234.45,3880.75
sp|O60306|AQR_HUMAN,AQR,AQR_HUMAN Intron-binding protein aquarius,425,49,5067.5,11547.1,5212.59,6820.4,5413.67,5253.51,5732.09,4790.05,5291.78,6374.52
sp|Q5JTH9|RRP12_HUMAN,RRP12,RRP12_HUMAN RRP12-like protein,425,73,3565.75,17452.3,5660.35,11899.0,7911.66,5303.05,4144.96,11869.4,6023.51,9142.48
sp|Q9Y4A5|TRRAP_HUMAN,TRRAP,TRRAP_HUMAN Transformation/transcription domain-associated protein,426,87,7820.23,11532.6,6923.22,11402.6,11864.5,6892.98,8301.41,8670.43,9311.01,9149.91
sp|P31483|TIA1_HUMAN,TIA1,TIA1_HUMAN Nucleolysin TIA-1 isoform p40,427,11,1202.98,990.547,1716.95,1174.65,952.613,361.981,1373.91,1005.71,1195.76,1026.12
sp|Q01085-2|TIAR_HUMAN,TIAL1,TIAR_HUMAN Isoform 2 of Nucleolysin TIAR,427,25,1808.21,4284.02,2480.57,3388.11,3646.51,3106.2,3058.06,3067.87,2398.83,3687.27
sp|O43353|RIPK2_HUMAN,RIPK2,RIPK2_HUMAN Receptor-interacting serine/threonine-protein kinase 2,428,13,545.971,591.496,1524.88,584.927,1323.64,682.939,989.828,2228.45,1195.32,1198.58
sp|Q16566|KCC4_HUMAN,CAMK4,KCC4_HUMAN Calcium/calmodulin-dependent protein kinase type IV,428,2,8.36412,9.522,1541.33,56.4119,4.41528,862.37,100.646,110.202,3.02338,510.583
sp|Q15006|EMC2_HUMAN,EMC2,EMC2_HUMAN ER membrane protein complex subunit 2,429,17,1911.43,1583.11,1409.32,1883.55,1961.35,969.446,1892.79,1513.82,391.214,1285.39
sp|P62258|1433E_HUMAN,YWHAE,1433E_HUMAN 14-3-3 protein epsilon,430,137,25945.2,7334.66,13029.5,9573.67,18214.8,20783.4,16827.0,12990.6,10528.5,12743.8
sp|P31947|1433S_HUMAN,SFN,1433S_HUMAN 14-3-3 protein sigma,430,54,8358.67,7934.42,3516.79,7453.0,5776.92,6247.41,8601.82,2328.22,2639.26,6991.14
sp|P31946|1433B_HUMAN,YWHAB,1433B_HUMAN 14-3-3 protein beta/alpha,430,60,11821.9,3642.08,4485.14,2781.36,6905.42,6993.94,5933.22,5209.41,6482.64,4624.86
sp|P63104|1433Z_HUMAN,YWHAZ,1433Z_HUMAN 14-3-3 protein zeta/delta,430,91,11385.9,7072.24,14275.5,6703.22,15368.8,13941.4,10985.4,11514.1,6948.81,9435.25
sp|P27348|1433T_HUMAN,YWHAQ,1433T_HUMAN 14-3-3 protein theta,430,57,5709.78,3941.31,8181.61,3331.87,6305.81,8010.84,12092.5,4991.43,7151.48,5003.13
sp|P61981|1433G_HUMAN,YWHAG,1433G_HUMAN 14-3-3 protein gamma,430,40,5392.75,2942.38,3982.1,3008.34,5136.53,4097.65,3961.2,4667.84,6691.53,3965.72
sp|Q04917|1433F_HUMAN,YWHAH,1433F_HUMAN 14-3-3 protein eta,430,26,3273.72,1724.93,4485.98,1820.24,2983.19,2669.69,4697.67,1898.65,2156.86,2769.74
sp|O75578|ITA10_HUMAN,ITGA10,ITA10_HUMAN Integrin alpha-10,431,1,18.0043,14.4464,107.4,362.152,12.9095,4.59022,15.4393,57.37,14.3246,96.5352
sp|Q6UWE0|LRSM1_HUMAN,LRSAM1,LRSM1_HUMAN E3 ubiquitin-protein ligase LRSAM1,432,13,1285.77,542.652,724.882,406.501,1615.97,783.206,583.316,633.367,1072.1,939.32
sp|P49257|LMAN1_HUMAN,LMAN1,LMAN1_HUMAN Protein ERGIC-53,433,48,2022.82,2719.43,5681.93,4611.91,1864.99,2997.52,5861.48,6504.63,2627.61,3410.24
sp|Q969H8|CS010_HUMAN,C19orf10,CS010_HUMAN UPF0556 protein C19orf10,434,18,1460.68,1323.98,3570.65,2332.25,1313.74,2135.5,2102.17,1937.65,1029.67,1580.86
sp|P50851|LRBA_HUMAN,LRBA,LRBA_HUMAN Lipopolysaccharide-responsive and beige-like anchor protein,435,81,28881.8,5131.55,1322.35,4980.05,7915.48,6363.83,7415.42,10149.9,12846.4,6818.05
sp|Q8NFP9|NBEA_HUMAN,NBEA,NBEA_HUMAN Neurobeachin,435,8,2627.95,527.182,260.016,507.131,955.663,745.585,713.953,1236.65,1133.86,665.763
sp|Q9UMX3|BOK_HUMAN,BOK,BOK_HUMAN Bcl-2-related ovarian killer protein,436,5,511.63,189.192,330.024,536.862,458.288,243.916,262.108,478.474,147.683,317.558
sp|P50416|CPT1A_HUMAN,CPT1A,"CPT1A_HUMAN Carnitine O-palmitoyltransferase 1, liver isoform",437,55,3182.64,9606.58,4140.79,9861.52,8627.92,3111.89,5321.04,3472.19,14110.7,7364.3
sp|Q8IWA0|WDR75_HUMAN,WDR75,WDR75_HUMAN WD repeat-containing protein 75,438,34,2058.5,7214.72,2266.7,4510.54,2471.43,1897.27,2890.7,3500.22,2987.4,4967.08
sp|O00273|DFFA_HUMAN,DFFA,DFFA_HUMAN DNA fragmentation factor subunit alpha,439,17,2390.17,1101.12,1659.42,738.263,1847.85,1666.82,1805.79,844.217,2310.73,1931.45
sp|Q9UQ35|SRRM2_HUMAN,SRRM2,SRRM2_HUMAN Serine/arginine repetitive matrix protein 2,440,106,8377.85,10735.4,7978.14,11386.8,11281.0,9193.75,10653.0,9677.62,8815.34,13179.9
sp|P31040|DHSA_HUMAN,SDHA,"DHSA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",441,58,6597.16,16057.4,3954.9,6633.13,4891.43,4578.15,5001.92,6419.71,7073.02,7221.57
