Protein Id,Gene Symbol,Description,Group ID,Set4 Peptides,Set4~rq_126_sn_sum,Set4~rq_127n_sn_sum,Set4~rq_127c_sn_sum,Set4~rq_128n_sn_sum,Set4~rq_128c_sn_sum,Set4~rq_129n_sn_sum,Set4~rq_129c_sn_sum,Set4~rq_130n_sn_sum,Set4~rq_130c_sn_sum,Set4~rq_131_sn_sum
sp|O60313-2|OPA1_HUMAN,OPA1,"OPA1_HUMAN Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial",558,99,9687.98,14106.8,40529.2,17326.4,20949.2,6070.1,27673.1,15427.0,25878.6,18024.2
sp|Q0VF96|CGNL1_HUMAN,CGNL1,CGNL1_HUMAN Cingulin-like protein 1,559,2,735.824,656.735,749.563,295.483,656.359,610.019,795.951,574.062,380.882,522.118
sp|Q9P2M7|CING_HUMAN,CGN,CING_HUMAN Cingulin,559,57,29040.3,7763.65,10354.3,1895.1,2416.91,2513.67,6723.42,1658.08,26406.7,7407.75
sp|Q13614|MTMR2_HUMAN,MTMR2,MTMR2_HUMAN Myotubularin-related protein 2,559,14,2122.93,3999.69,3805.94,2582.21,2180.23,2222.93,2081.38,7610.98,4866.62,3905.38
sp|Q13613|MTMR1_HUMAN,MTMR1,MTMR1_HUMAN Myotubularin-related protein 1,559,13,3174.48,1137.44,1675.47,313.237,1289.97,2074.81,2166.91,3240.41,3749.39,2716.45
sp|O95613|PCNT_HUMAN,PCNT,PCNT_HUMAN Pericentrin,560,72,8763.24,8723.5,8014.62,11887.2,11570.1,12077.1,13138.7,9634.99,10604.1,12926.2
sp|O95202|LETM1_HUMAN,LETM1,"LETM1_HUMAN LETM1 and EF-hand domain-containing protein 1, mitochondrial",560,75,17426.6,8397.84,11966.7,13389.8,23172.8,10609.4,21774.9,14038.8,9459.69,10422.9
sp|Q7L1T6|NB5R4_HUMAN,CYB5R4,NB5R4_HUMAN Cytochrome b5 reductase 4,561,5,628.99,810.387,288.374,521.261,339.989,712.931,467.263,788.29,456.477,689.087
sp|Q86SX6|GLRX5_HUMAN,GLRX5,"GLRX5_HUMAN Glutaredoxin-related protein 5, mitochondrial",562,11,1696.56,1738.82,6524.76,1298.73,3149.28,1858.73,2544.23,2185.69,2075.65,1486.21
sp|O75369-8|FLNB_HUMAN,FLNB,FLNB_HUMAN Isoform 8 of Filamin-B,563,433,83024.9,80787.4,101242.0,98080.0,120500.0,25800.3,56590.1,58676.9,101671.0,97142.4
sp|O75369|FLNB_HUMAN,FLNB,FLNB_HUMAN Filamin-B,563,7,6.14227,16.5303,1215.5,711.094,890.276,289.118,0.0,814.118,539.145,1040.54
sp|P21333|FLNA_HUMAN,FLNA,FLNA_HUMAN Filamin-A,563,479,91283.4,101763.0,74241.3,90912.5,53300.2,108987.0,120331.0,113299.0,38341.9,87218.5
sp|P21333-2|FLNA_HUMAN,FLNA,FLNA_HUMAN Isoform 2 of Filamin-A,563,3,261.209,372.375,331.524,146.745,134.772,659.756,622.672,287.074,138.314,609.456
sp|Q14315|FLNC_HUMAN,FLNC,FLNC_HUMAN Filamin-C,563,174,14752.2,15755.2,14950.3,18226.0,15077.6,68712.9,15987.9,17178.1,14274.8,103693.0
sp|Q9C026-4|TRIM9_HUMAN,TRIM9,TRIM9_HUMAN Isoform 4 of E3 ubiquitin-protein ligase TRIM9,564,1,213.836,195.809,732.619,166.23,272.314,342.558,234.796,195.465,217.526,191.338
sp|Q9BZE9-2|ASPC1_HUMAN,ASPSCR1,ASPC1_HUMAN Isoform 2 of Tether containing UBX domain for GLUT4,565,25,6626.31,7297.69,9140.38,1899.93,1063.51,4405.78,3786.53,4189.71,5268.84,3371.6
sp|Q9Y520-7|PRC2C_HUMAN,PRRC2C,PRC2C_HUMAN Isoform 7 of Protein PRRC2C,566,121,20414.2,21003.7,14353.9,21608.1,28082.5,19719.5,22808.5,29212.3,20176.9,25165.3
sp|Q9Y520-4|PRC2C_HUMAN,PRRC2C,PRC2C_HUMAN Isoform 4 of Protein PRRC2C,566,1,80.3591,78.3454,58.4495,74.6685,129.125,66.8072,95.999,94.4181,110.093,54.6016
sp|Q5JSZ5|PRC2B_HUMAN,PRRC2B,PRC2B_HUMAN Protein PRRC2B,566,56,8165.0,5811.43,6062.77,8928.36,7149.87,3793.31,7285.94,8547.39,12664.3,8482.68
tr|H0Y412|H0Y412_HUMAN,PRRC2B,H0Y412_HUMAN Protein PRRC2B (Fragment),566,1,151.653,80.7535,110.638,163.107,114.729,61.1846,121.606,160.005,220.169,139.409
sp|P48634|PRC2A_HUMAN,PRRC2A,PRC2A_HUMAN Protein PRRC2A,566,89,11858.6,18721.1,10870.6,13811.6,10466.0,22901.2,18195.6,13521.5,12728.5,14477.2
sp|Q5T013|HYI_HUMAN,HYI,HYI_HUMAN Putative hydroxypyruvate isomerase,567,3,56.4056,94.2508,242.614,64.5126,422.108,394.948,1131.05,94.1213,226.229,848.59
sp|Q9HD40|SPCS_HUMAN,SEPSECS,SPCS_HUMAN O-phosphoseryl-tRNA(Sec) selenium transferase,568,6,2143.19,928.527,628.194,415.474,343.063,678.623,563.505,1146.36,1003.66,487.092
sp|Q9NZC4-3|EHF_HUMAN,EHF,EHF_HUMAN Isoform 3 of ETS homologous factor,569,1,55.8737,40.8211,118.513,18.5321,14.8221,6.3302,29.0772,5.67073,343.337,176.67
sp|P78545|ELF3_HUMAN,ELF3,ELF3_HUMAN ETS-related transcription factor Elf-3,569,3,438.89,922.574,700.47,89.622,208.064,93.3242,252.886,154.207,637.433,946.247
sp|Q5T653|RM02_HUMAN,MRPL2,"RM02_HUMAN 39S ribosomal protein L2, mitochondrial",570,16,2332.73,2123.98,2701.17,2936.44,3583.93,1987.72,2892.73,2428.1,1761.51,2323.37
sp|Q8N5M9|JAGN1_HUMAN,JAGN1,JAGN1_HUMAN Protein jagunal homolog 1,571,3,560.218,1157.94,569.648,975.303,1074.15,851.931,965.639,764.931,441.458,615.21
sp|O43909|EXTL3_HUMAN,EXTL3,EXTL3_HUMAN Exostosin-like 3,572,5,776.295,1650.99,650.748,1083.2,1588.99,855.726,1185.55,874.884,750.561,999.075
sp|P10586|PTPRF_HUMAN,PTPRF,PTPRF_HUMAN Receptor-type tyrosine-protein phosphatase F,573,90,9217.44,12948.5,32754.6,5520.53,5971.65,2969.85,42339.9,7863.54,21326.2,10702.8
sp|Q13332-6|PTPRS_HUMAN,PTPRS,PTPRS_HUMAN Isoform 2 of Receptor-type tyrosine-protein phosphatase S,573,32,3721.92,7760.59,6463.98,1950.88,2565.47,2915.65,10138.8,2608.1,5219.22,4339.78
sp|Q96DU7|IP3KC_HUMAN,ITPKC,IP3KC_HUMAN Inositol-trisphosphate 3-kinase C,574,8,2827.76,725.482,1780.77,1241.09,1210.69,713.043,668.812,1546.53,1930.4,1466.78
sp|P27987|IP3KB_HUMAN,ITPKB,IP3KB_HUMAN Inositol-trisphosphate 3-kinase B,574,1,245.293,211.622,410.365,168.419,154.669,168.782,179.135,174.68,397.391,232.05
sp|P23508-2|CRCM_HUMAN,MCC,CRCM_HUMAN Isoform 2 of Colorectal mutant cancer protein,575,1,58.4835,88.1358,51.6846,159.195,105.325,73.5661,57.0065,68.3016,67.0748,78.4687
sp|Q96EN8|MOCOS_HUMAN,MOCOS,MOCOS_HUMAN Molybdenum cofactor sulfurase,576,14,500.917,851.255,602.361,1953.13,2157.47,456.405,7179.87,1947.63,764.243,1468.92
sp|Q8IUC4|RHPN2_HUMAN,RHPN2,RHPN2_HUMAN Rhophilin-2,577,21,5910.49,8654.37,4583.6,921.312,1499.68,1706.35,1503.31,2626.86,3698.68,4755.51
sp|P05386|RLA1_HUMAN,RPLP1,RLA1_HUMAN 60S acidic ribosomal protein P1,578,3,784.515,373.381,632.793,417.07,576.505,601.001,441.13,1112.54,562.209,795.718
sp|P05387|RLA2_HUMAN,RPLP2,RLA2_HUMAN 60S acidic ribosomal protein P2,578,35,10791.7,9158.9,10180.4,8409.15,8104.4,13091.5,9805.15,17757.3,11736.0,8793.95
sp|Q96T60|PNKP_HUMAN,PNKP,PNKP_HUMAN Bifunctional polynucleotide phosphatase/kinase,579,17,5548.63,2565.52,4753.59,3240.22,1707.2,1457.5,2020.23,2285.08,2020.2,5233.27
sp|Q96SB3|NEB2_HUMAN,PPP1R9B,NEB2_HUMAN Neurabin-2,580,31,2673.01,3107.51,9547.81,5517.85,5940.75,17074.8,6886.56,6896.82,4429.54,4354.31
sp|Q9ULJ8-3|NEB1_HUMAN,PPP1R9A,NEB1_HUMAN Isoform 3 of Neurabin-1,580,3,481.568,576.261,1591.95,851.484,950.876,2409.94,1098.37,1067.47,759.404,683.349
sp|Q96IZ0|PAWR_HUMAN,PAWR,PAWR_HUMAN PRKC apoptosis WT1 regulator protein,580,23,7645.5,4765.19,3138.25,2338.16,1587.11,2583.37,1616.98,2833.15,3588.12,3455.87
sp|P98160|PGBM_HUMAN,HSPG2,PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein,581,58,2331.8,6647.96,3328.22,4950.24,11120.6,5876.2,3388.77,19256.0,3391.34,7598.51
sp|Q9Y230|RUVB2_HUMAN,RUVBL2,RUVB2_HUMAN RuvB-like 2,582,82,13370.5,17580.4,10472.0,13026.0,11593.8,20844.3,13668.0,19100.2,14024.5,11733.0
sp|B0YJ81|HACD1_HUMAN,PTPLA,HACD1_HUMAN Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 1,583,3,255.219,837.129,108.979,468.868,532.989,545.593,737.422,488.848,350.355,413.553
sp|Q9H0N5|PHS2_HUMAN,PCBD2,PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2,584,2,710.232,223.91,629.327,193.786,236.368,427.201,240.721,264.214,398.342,450.489
sp|P61457|PHS_HUMAN,PCBD1,PHS_HUMAN Pterin-4-alpha-carbinolamine dehydratase,584,4,875.562,184.108,934.935,84.1728,92.2794,407.542,187.34,263.823,487.536,532.572
sp|P33316|DUT_HUMAN,DUT,"DUT_HUMAN Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",585,29,11659.5,5687.68,4309.28,6103.46,3620.99,4761.91,5564.64,7511.85,8010.18,3388.0
sp|Q9H9Y6|RPA2_HUMAN,POLR1B,RPA2_HUMAN DNA-directed RNA polymerase I subunit RPA2,586,36,5242.65,5107.7,4536.33,8693.0,15436.1,5438.36,8049.43,12132.6,4646.85,7443.91
sp|Q9Y2U9|KLDC2_HUMAN,KLHDC2,KLDC2_HUMAN Kelch domain-containing protein 2,587,1,43.1932,69.4733,104.706,68.6696,13.1846,28.9274,55.2894,36.3968,50.5207,139.034
sp|P0CJ78|ZN865_HUMAN,ZNF865,ZN865_HUMAN Zinc finger protein 865,588,3,891.233,607.002,953.911,1198.8,891.97,432.674,980.948,803.893,515.285,819.571
sp|Q9NQX6|ZN331_HUMAN,ZNF331,ZN331_HUMAN Zinc finger protein 331,588,1,365.807,135.125,877.128,215.821,114.47,120.891,111.546,75.5454,31.7109,265.446
sp|P0CG31|Z286B_HUMAN,ZNF286B,Z286B_HUMAN Putative zinc finger protein 286B,588,1,33.5999,70.4473,43.977,83.1267,55.8954,34.6759,50.3204,34.1555,23.838,82.2878
sp|P17020|ZNF16_HUMAN,ZNF16,ZNF16_HUMAN Zinc finger protein 16,588,3,621.559,540.535,348.94,438.105,422.456,358.671,372.559,347.83,408.526,576.346
sp|Q6P2D0|ZFP1_HUMAN,ZFP1,ZFP1_HUMAN Zinc finger protein 1 homolog,588,2,158.047,186.604,176.606,221.162,126.599,148.711,127.013,101.745,133.241,152.625
sp|P17035|ZNF28_HUMAN,ZNF28,ZNF28_HUMAN Zinc finger protein 28,588,1,82.3439,0.0,70.0836,47.3996,36.6572,30.4307,43.1119,29.4192,32.0778,79.5047
sp|A8MTY0|ZN724_HUMAN,ZNF724P,ZN724_HUMAN Putative zinc finger protein 724,588,2,168.274,125.175,356.743,158.055,231.91,120.526,210.542,49.1919,102.622,161.71
sp|O60765|Z354A_HUMAN,ZNF354A,Z354A_HUMAN Zinc finger protein 354A,588,1,253.11,287.533,270.481,268.178,350.568,407.128,232.832,243.569,210.636,277.339
sp|Q96IR2|ZN845_HUMAN,ZNF845,ZN845_HUMAN Zinc finger protein 845,588,6,1574.28,348.578,1890.83,1209.1,668.172,604.066,550.607,706.232,645.616,1677.69
sp|Q8IYB9|ZN595_HUMAN,ZNF595,ZN595_HUMAN Zinc finger protein 595,588,1,208.784,57.749,767.796,196.327,432.609,178.135,306.948,153.368,314.789,411.426
sp|Q86XN6|ZN761_HUMAN,ZNF761,ZN761_HUMAN Zinc finger protein 761,588,1,152.426,81.7555,127.843,74.2819,33.4409,54.2713,75.0336,66.3465,112.2,102.288
sp|Q6ZN06|ZN813_HUMAN,ZNF813,ZN813_HUMAN Zinc finger protein 813,588,3,342.83,103.959,541.907,282.636,139.384,113.181,84.9991,91.6319,151.868,381.776
sp|Q9H707|ZN552_HUMAN,ZNF552,ZN552_HUMAN Zinc finger protein 552,588,6,1006.38,388.702,3665.77,347.176,268.653,200.883,391.388,351.854,1284.23,556.487
sp|Q99676|ZN184_HUMAN,ZNF184,ZN184_HUMAN Zinc finger protein 184,588,1,42.3468,30.5385,30.9169,46.8187,48.2694,61.434,45.2511,39.8257,33.0982,39.5387
sp|Q15776|ZKSC8_HUMAN,ZKSCAN8,ZKSC8_HUMAN Zinc finger protein with KRAB and SCAN domains 8,588,6,428.217,270.004,325.762,560.728,556.558,979.904,752.531,497.6,326.193,519.257
sp|Q8WV37|ZN480_HUMAN,ZNF480,ZN480_HUMAN Zinc finger protein 480,588,1,257.211,127.677,199.269,197.24,182.209,106.76,149.959,123.015,134.9,242.559
tr|J3KR51|J3KR51_HUMAN,ZNF525,J3KR51_HUMAN HCG1787564,588,2,267.806,31.4285,366.899,149.988,123.372,92.0424,28.0068,107.345,158.058,162.26
sp|P17097|ZNF7_HUMAN,ZNF7,ZNF7_HUMAN Zinc finger protein 7,588,2,200.828,201.838,154.338,199.492,169.16,132.827,151.635,110.998,257.231,242.237
sp|Q9P2Y4|ZN219_HUMAN,ZNF219,ZN219_HUMAN Zinc finger protein 219,588,2,340.832,228.517,454.683,369.438,230.367,122.86,242.982,150.225,192.158,335.265
sp|Q15928|ZN141_HUMAN,ZNF141,ZN141_HUMAN Zinc finger protein 141,588,1,128.196,67.2743,118.608,40.44,86.7907,48.144,99.8053,38.5648,88.1858,101.936
sp|Q08AN1|ZN616_HUMAN,ZNF616,ZN616_HUMAN Zinc finger protein 616,588,1,370.44,75.4854,334.216,181.508,177.058,154.328,172.698,192.761,39.4335,170.008
sp|Q9Y6Q3-2|ZFP37_HUMAN,ZFP37,ZFP37_HUMAN Isoform 2 of Zinc finger protein 37 homolog,588,2,114.347,69.5929,115.999,135.937,85.0977,122.282,97.9921,99.2891,139.744,75.2753
sp|P59923|ZN445_HUMAN,ZNF445,ZN445_HUMAN Zinc finger protein 445,588,4,384.537,359.777,502.995,553.352,450.471,397.413,438.501,452.621,605.533,462.596
sp|Q13398-8|ZN211_HUMAN,ZNF211,ZN211_HUMAN Isoform 8 of Zinc finger protein 211,588,1,319.266,246.82,307.732,309.525,154.4,220.046,141.053,243.094,192.933,255.595
sp|Q9HBT8|Z286A_HUMAN,ZNF286A,Z286A_HUMAN Zinc finger protein 286A,588,1,121.258,170.777,78.4174,152.902,135.436,110.704,166.498,120.097,99.7068,185.576
tr|I3L0E3|I3L0E3_HUMAN,MRPS17,"I3L0E3_HUMAN 28S ribosomal protein S17, mitochondrial",588,8,1542.57,1303.28,677.641,1683.61,3037.94,1449.51,2482.73,1868.55,1623.82,1381.96
sp|Q96SQ5|ZN587_HUMAN,ZNF587,ZN587_HUMAN Zinc finger protein 587,588,1,352.083,116.831,1487.08,347.83,212.456,150.649,144.353,180.628,251.315,278.285
sp|Q8TAU3|ZN417_HUMAN,ZNF417,ZN417_HUMAN Zinc finger protein 417,588,2,220.144,164.371,649.819,499.096,106.603,135.203,135.664,109.168,169.628,333.639
sp|Q9UEG4|ZN629_HUMAN,ZNF629,ZN629_HUMAN Zinc finger protein 629,588,5,1043.03,792.801,594.684,749.444,677.707,935.175,1009.68,722.612,547.239,325.022
sp|Q9H5H4|ZN768_HUMAN,ZNF768,ZN768_HUMAN Zinc finger protein 768,588,12,1482.07,1793.18,2585.22,1810.24,1228.5,2094.76,2051.89,1585.56,1812.64,1274.98
sp|Q13127|REST_HUMAN,REST,REST_HUMAN RE1-silencing transcription factor,588,7,821.477,899.548,835.295,811.571,978.068,868.841,782.852,726.308,855.04,1245.55
sp|Q6PK81|ZN773_HUMAN,ZNF773,ZN773_HUMAN Zinc finger protein 773,588,1,64.0507,84.3717,156.324,351.22,63.9783,281.753,57.8971,98.8941,86.4066,130.275
sp|Q8NB50|ZFP62_HUMAN,ZFP62,ZFP62_HUMAN Zinc finger protein 62 homolog,588,2,360.262,236.413,248.154,349.546,298.437,315.017,292.961,276.709,201.998,289.145
sp|O43361|ZN749_HUMAN,ZNF749,ZN749_HUMAN Zinc finger protein 749,588,1,144.416,397.139,386.303,516.526,147.419,223.81,202.733,200.048,202.641,349.769
sp|Q06730-2|ZN33A_HUMAN,ZNF33A,ZN33A_HUMAN Isoform 2 of Zinc finger protein 33A,588,1,104.85,69.2998,120.182,105.881,99.1789,75.5553,95.9326,71.3422,103.63,60.8591
sp|Q7Z340|ZN551_HUMAN,ZNF551,ZN551_HUMAN Zinc finger protein 551,588,1,35.1835,33.1359,65.3667,65.6705,51.6725,41.4486,56.8924,44.8733,28.8387,53.796
sp|Q16600|ZN239_HUMAN,ZNF239,ZN239_HUMAN Zinc finger protein 239,588,1,134.142,65.1145,39.9434,0.0,51.5558,121.71,47.2912,8.17133,134.78,47.5125
sp|Q9H444|CHM4B_HUMAN,CHMP4B,CHM4B_HUMAN Charged multivesicular body protein 4b,589,19,5552.31,5757.71,4986.85,2668.75,1667.17,3372.31,2763.58,4182.92,6247.95,4170.99
sp|Q96CF2|CHM4C_HUMAN,CHMP4C,CHM4C_HUMAN Charged multivesicular body protein 4c,589,5,1172.54,1299.46,1337.88,414.285,287.959,523.103,651.952,734.372,1483.14,876.4
sp|Q8TEX9-2|IPO4_HUMAN,IPO4,IPO4_HUMAN Isoform 2 of Importin-4,590,50,13786.4,8532.31,8218.84,6244.42,3575.89,8790.07,4939.43,11649.6,9689.92,10262.3
sp|O14646|CHD1_HUMAN,CHD1,CHD1_HUMAN Chromodomain-helicase-DNA-binding protein 1,591,37,5481.95,7269.55,4315.05,6697.45,11568.6,5891.63,9160.2,8737.38,4678.32,7272.8
sp|O14647|CHD2_HUMAN,CHD2,CHD2_HUMAN Chromodomain-helicase-DNA-binding protein 2,591,54,6243.04,8758.9,6119.48,9717.31,13711.6,10820.4,16355.2,8979.13,5972.86,8015.87
sp|Q9HCK8|CHD8_HUMAN,CHD8,CHD8_HUMAN Chromodomain-helicase-DNA-binding protein 8,591,43,10571.2,9746.99,8520.17,8825.55,4419.38,7238.54,6661.42,9049.01,7148.59,8406.25
sp|Q8TD26|CHD6_HUMAN,CHD6,CHD6_HUMAN Chromodomain-helicase-DNA-binding protein 6,591,13,3162.8,2330.08,2155.76,2344.56,1954.9,2051.45,2747.32,2094.37,2657.57,3118.17
sp|Q9P2D1|CHD7_HUMAN,CHD7,CHD7_HUMAN Chromodomain-helicase-DNA-binding protein 7,591,46,6539.23,7718.73,18133.4,5025.79,6180.54,5575.54,9092.28,11984.2,9775.84,7359.45
sp|Q3L8U1|CHD9_HUMAN,CHD9,CHD9_HUMAN Chromodomain-helicase-DNA-binding protein 9,591,20,3060.59,2494.85,2390.62,2677.26,1938.33,3296.44,2770.82,3423.79,1998.41,2443.38
sp|Q9UJX2|CDC23_HUMAN,CDC23,CDC23_HUMAN Cell division cycle protein 23 homolog,592,29,6777.01,5730.43,3572.99,6217.89,5639.13,5341.07,7213.91,7204.82,5590.72,6375.96
sp|Q15021|CND1_HUMAN,NCAPD2,CND1_HUMAN Condensin complex subunit 1,593,73,11808.2,20250.5,10082.8,11815.3,7332.4,15489.9,15447.7,25937.0,14350.7,17230.9
sp|Q5SXM2|SNPC4_HUMAN,SNAPC4,SNPC4_HUMAN snRNA-activating protein complex subunit 4,593,7,1279.87,1493.11,1067.49,1129.33,781.132,1158.07,1249.37,1977.47,1456.46,1486.0
sp|Q8WZA9|IRGQ_HUMAN,IRGQ,IRGQ_HUMAN Immunity-related GTPase family Q protein,594,24,7835.96,1378.69,4546.31,2224.18,1351.47,3333.9,1917.99,3988.29,4876.04,3938.57
sp|Q15833|STXB2_HUMAN,STXBP2,STXB2_HUMAN Syntaxin-binding protein 2,595,24,4203.88,3823.65,4282.87,2441.98,2195.47,1314.07,3615.82,1166.87,5182.15,2803.78
sp|P61764-2|STXB1_HUMAN,STXBP1,STXB1_HUMAN Isoform 2 of Syntaxin-binding protein 1,595,24,5702.87,4735.21,8080.1,10061.1,3329.02,4566.61,2595.28,3779.02,2429.29,7595.89
sp|O43795-2|MYO1B_HUMAN,MYO1B,MYO1B_HUMAN Isoform 2 of Unconventional myosin-Ib,596,77,8507.15,18509.3,9091.36,22979.2,22842.4,13002.9,12105.9,18739.2,4468.41,28894.4
sp|O00159|MYO1C_HUMAN,MYO1C,MYO1C_HUMAN Unconventional myosin-Ic,596,78,10770.0,17953.2,10630.6,9904.0,14928.3,16388.3,30664.8,1900.36,14126.4,17319.4
sp|Q05823|RN5A_HUMAN,RNASEL,RN5A_HUMAN 2-5A-dependent ribonuclease,597,9,3395.91,781.008,1447.89,678.991,634.568,811.926,586.532,1327.42,2306.82,1263.52
sp|P49792|RBP2_HUMAN,RANBP2,RBP2_HUMAN E3 SUMO-protein ligase RanBP2,597,226,32651.8,43191.1,36367.1,49989.6,69590.1,40597.4,61957.8,53741.0,34069.7,42637.7
sp|Q08752|PPID_HUMAN,PPID,PPID_HUMAN Peptidyl-prolyl cis-trans isomerase D,597,36,8302.88,5956.39,3114.83,3648.63,3711.81,10343.4,9532.78,13048.2,6374.13,6900.95
sp|Q9ULE0|WWC3_HUMAN,WWC3,WWC3_HUMAN Protein WWC3,597,23,2990.19,1660.99,12705.4,1374.9,858.21,1577.74,1130.15,1213.82,10988.7,1689.8
sp|Q9UNP9|PPIE_HUMAN,PPIE,PPIE_HUMAN Peptidyl-prolyl cis-trans isomerase E,597,32,4405.42,4627.96,3710.76,5037.04,5552.94,4764.95,6577.38,4597.77,5226.94,6832.64
sp|P30405|PPIF_HUMAN,PPIF,"PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial",597,28,2677.37,4173.95,6908.32,7090.87,6593.15,2599.33,5431.85,4507.31,3294.95,4882.59
sp|Q8WUA4|TF3C2_HUMAN,GTF3C2,TF3C2_HUMAN General transcription factor 3C polypeptide 2,597,23,4330.59,3604.51,3775.26,3898.55,4205.12,2399.56,5682.19,4393.16,3604.06,4215.92
sp|Q9P2E9|RRBP1_HUMAN,RRBP1,RRBP1_HUMAN Ribosome-binding protein 1,597,171,14184.0,44691.3,11139.6,44697.6,41773.5,19552.5,33376.2,20446.1,16348.5,51989.0
sp|Q9P2E9-2|RRBP1_HUMAN,RRBP1,RRBP1_HUMAN Isoform 1 of Ribosome-binding protein 1,597,2,206.672,541.826,132.985,499.843,570.743,269.919,466.168,300.388,180.708,452.089
sp|Q8IWJ2|GCC2_HUMAN,GCC2,GCC2_HUMAN GRIP and coiled-coil domain-containing protein 2,597,67,11631.8,12408.4,16648.2,15743.7,12455.5,9337.61,14734.5,13124.0,13069.3,15365.3
sp|Q8NI77|KI18A_HUMAN,KIF18A,KI18A_HUMAN Kinesin-like protein KIF18A,597,17,1549.18,6379.13,1031.82,3805.0,3644.96,5116.48,4844.59,2088.2,3394.88,3600.11
sp|Q9NTK5|OLA1_HUMAN,OLA1,OLA1_HUMAN Obg-like ATPase 1,597,41,11683.7,7858.77,15575.3,6455.3,4155.92,18528.3,10735.9,11732.3,10538.0,8967.08
sp|Q86Y91-4|KI18B_HUMAN,KIF18B,KI18B_HUMAN Isoform 4 of Kinesin-like protein KIF18B,597,6,830.867,1239.29,632.404,1247.97,965.699,704.965,1535.87,625.204,582.004,948.14
sp|Q8N4C6-5|NIN_HUMAN,NIN,NIN_HUMAN Isoform 5 of Ninein,597,3,121.266,374.003,170.048,278.785,257.209,166.802,226.345,198.51,156.288,272.347
sp|Q99666|RGPD5_HUMAN,RGPD5,RGPD5_HUMAN RANBP2-like and GRIP domain-containing protein 5/6,597,13,910.925,1684.24,2038.05,2878.76,3157.35,1690.27,2967.75,2428.15,886.402,2013.42
sp|P0DJD1|RGPD2_HUMAN,RGPD2,RGPD2_HUMAN RANBP2-like and GRIP domain-containing protein 2,597,1,98.3632,125.508,122.197,158.08,143.151,147.376,147.486,142.585,83.1231,111.961
sp|Q9UQ80|PA2G4_HUMAN,PA2G4,PA2G4_HUMAN Proliferation-associated protein 2G4,598,120,20542.3,21553.8,14663.4,11681.4,10225.0,25026.7,15969.5,28725.7,29233.8,15551.5
sp|Q3B7T1|EDRF1_HUMAN,EDRF1,EDRF1_HUMAN Erythroid differentiation-related factor 1,599,10,2252.51,1732.04,1825.71,1565.3,1195.67,2382.6,1547.24,2423.53,2572.89,1879.02
sp|Q5JU85-2|IQEC2_HUMAN,IQSEC2,IQEC2_HUMAN Isoform 2 of IQ motif and SEC7 domain-containing protein 2,600,8,973.454,664.224,1082.62,922.206,703.182,1155.56,594.171,941.175,952.73,868.356
sp|Q6DN90|IQEC1_HUMAN,IQSEC1,IQEC1_HUMAN IQ motif and SEC7 domain-containing protein 1,600,8,2197.46,1526.99,1941.32,1574.12,1514.96,2679.37,1159.04,2055.06,1924.87,2353.0
sp|Q9BRD0|BUD13_HUMAN,BUD13,BUD13_HUMAN BUD13 homolog,601,17,1549.36,2351.71,2516.59,2884.63,3404.96,2759.86,4101.47,2306.24,2610.3,2896.62
sp|Q92738-2|US6NL_HUMAN,USP6NL,US6NL_HUMAN Isoform 2 of USP6 N-terminal-like protein,602,11,736.627,1472.15,1488.62,515.719,1674.88,652.669,1261.27,840.564,1313.15,1154.92
sp|Q9HAU0-6|PKHA5_HUMAN,PLEKHA5,PKHA5_HUMAN Isoform 6 of Pleckstrin homology domain-containing family A member 5,603,41,2447.21,6090.07,3550.55,9870.66,14137.9,3823.7,16678.8,2211.88,3886.74,8110.41
sp|Q5T0Z8|CF132_HUMAN,C6orf132,CF132_HUMAN Uncharacterized protein C6orf132,604,33,14156.3,3807.81,6112.77,1463.48,2576.43,993.395,4646.3,1113.8,8689.25,4701.67
sp|P78371|TCPB_HUMAN,CCT2,TCPB_HUMAN T-complex protein 1 subunit beta,605,130,23881.3,33149.9,18823.4,15207.6,16267.9,30199.1,15520.5,31034.9,28112.7,22005.1
sp|Q709F0|ACD11_HUMAN,ACAD11,ACD11_HUMAN Acyl-CoA dehydrogenase family member 11,606,12,813.795,685.025,470.688,3127.81,1659.86,5549.69,649.303,3105.76,2222.72,986.802
sp|Q16678|CP1B1_HUMAN,CYP1B1,CP1B1_HUMAN Cytochrome P450 1B1,607,18,750.442,2468.51,970.926,500.993,1693.46,9520.4,6588.92,415.061,2459.52,2161.95
sp|Q9BYJ9|YTHD1_HUMAN,YTHDF1,YTHD1_HUMAN YTH domain family protein 1,608,10,1896.05,1303.47,2660.96,1248.2,990.75,2023.12,2400.36,1487.03,2006.85,3029.25
sp|Q7Z739|YTHD3_HUMAN,YTHDF3,YTHD3_HUMAN YTH domain family protein 3,608,21,4336.2,3913.22,3708.81,2566.7,1852.36,4701.02,2588.96,3567.83,4278.0,3132.07
